replicate	ancient_sample	true_T	map_T	mean_T	ci95_lower_T	ci95_upper_T	contains_true_95	error	abs_error	min_ne_to_T	geomean_ne_to_T	sd_log_ne_to_T	global_min_ne	global_log_ne_range	realised_epsilon
49	ancient_01	1366.4055567194844	1320.0	1287.7775332907172	1161.392707991942	1378.9843066611354	1	-46.405556719484366	46.405556719484366	6973.188004117058	23379.228292961427	0.5958146700319241	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_02	2523.6686547343056	2800.0	2817.185323749115	2703.56514853742	2953.8453514782823	0	276.3313452656944	276.3313452656944	6973.188004117058	18016.958617634074	0.5218740167514999	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_03	2891.3174713084886	2880.0	2897.6680132006823	2789.2512030512867	3033.1402929598203	1	-11.31747130848862	11.31747130848862	6973.188004117058	17325.819540939105	0.498220690373208	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_04	5744.151915150428	5880.0	5831.714050148099	5577.354514185707	6023.37357178031	1	135.84808484957193	135.84808484957193	6973.188004117058	17308.653727279438	0.35867315957622614	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_05	5762.495148432488	5720.0	5690.349935656724	5384.627450024995	5863.035729190067	1	-42.49514843248835	42.49514843248835	6973.188004117058	17310.13945789397	0.3581050598017891	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_06	6929.466511155469	7380.0	7371.699933360601	7160.77292309792	7600.31685036548	0	450.53348884453135	450.53348884453135	6973.188004117058	17388.67250319341	0.3267170253468917	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_07	7875.58424640878	6320.0	6332.698968228132	6119.73383430937	6568.710093533232	0	-1555.58424640878	1555.58424640878	6973.188004117058	17847.62360286325	0.3252119619631118	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_08	8630.205509763106	10000.0	9836.846295911919	9597.941014588641	9993.12630889153	0	1369.7944902368945	1369.7944902368945	6973.188004117058	18620.602819404725	0.33952277774940876	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_09	8710.34936303928	8520.0	8488.387082576255	8148.044040233706	8839.508668303926	1	-190.34936303928043	190.34936303928043	6973.188004117058	18696.5680261901	0.34058773876811793	6973.188004117058	2.9233658339930653	0.009824113196423307
49	ancient_10	9414.27717957271	10000.0	9974.592641167452	9899.835599339925	9999.020013867292	0	585.7228204272906	585.7228204272906	6973.188004117058	19319.625949895988	0.34730930444501695	6973.188004117058	2.9233658339930653	0.009824113196423307
50	ancient_01	1411.9262132873635	1700.0	1746.400997527935	1312.239390315168	2227.216592912744	1	288.07378671263655	288.07378671263655	22502.672435013377	30857.138340289206	0.5302617512726129	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_02	2999.227046508686	3700.0	3699.2945712906917	3522.6484858598847	3889.5360847868214	0	700.7729534913142	700.7729534913142	22502.672435013377	54975.841646368724	0.6550213538239799	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_03	4732.377295014926	4840.0	4843.066539411591	4608.653016052218	5077.065835823455	1	107.62270498507405	107.62270498507405	22502.672435013377	43253.96125754798	0.6506647436074546	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_04	6559.879462550753	6540.0	6556.8386176018785	6311.035075199119	6767.433267042485	1	-19.879462550752578	19.879462550752578	22502.672435013377	37250.81274151687	0.6026867911690846	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_05	6779.61903499931	6680.0	6669.362870827868	6461.531738462742	6867.774441055112	1	-99.61903499931032	99.61903499931032	22502.672435013377	36786.58162590856	0.5967857889346785	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_06	7913.847446122678	7400.0	7412.149711122991	7042.802037379476	7960.475130644583	1	-513.8474461226779	513.8474461226779	22502.672435013377	37346.99930094922	0.6030694213073001	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_07	8408.268482126523	8320.0	8345.699849559347	7625.274014612371	9055.885835957717	1	-88.26848212652294	88.26848212652294	22502.672435013377	39428.412080575254	0.6240087119476949	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_08	9472.772935185416	8080.0	8011.168315783552	7459.477668304513	8680.084007076297	0	-1392.772935185416	1392.772935185416	22502.672435013377	43468.567561446944	0.64868813004061	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_09	9513.218895261916	9600.0	9473.140913582632	8822.5170965077	9956.981837657768	1	86.78110473808374	86.78110473808374	22502.672435013377	43611.20292731922	0.6492463120844182	13419.464530494533	2.0986038238424047	0.010058240523142945
50	ancient_10	9581.58126690055	9400.0	9378.633415423526	8688.238883918186	9938.608951043314	1	-181.58126690054996	181.58126690054996	22502.672435013377	43850.59488744136	0.6501411391090202	13419.464530494533	2.0986038238424047	0.010058240523142945
51	ancient_01	1177.416638959915	1500.0	1516.2480208816573	1341.3098056969961	1680.0666254520565	0	322.58336104008504	322.58336104008504	9954.176239636789	35586.854579805055	0.7218547921153708	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_02	3026.784923345486	5120.0	5055.5791565888585	3562.200395820385	6732.34461263384	0	2093.215076654514	2093.215076654514	9954.176239636789	26757.70381408547	0.5320546158265688	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_03	3379.629604372201	3160.0	3658.862464083859	3063.5792697261004	4657.0108953925055	1	-219.6296043722009	219.6296043722009	9954.176239636789	29585.999902613723	0.6598245994483658	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_04	3505.869809820741	3660.0	3912.5600166124964	3128.9736422448996	5122.768954330319	1	154.130190179259	154.130190179259	9954.176239636789	31358.67755046942	0.71438150892218	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_05	7177.204305663807	7660.0	7575.209714880345	6506.504301814311	7789.9635688826365	1	482.79569433619326	482.79569433619326	9954.176239636789	69571.80218781167	0.9250231545126897	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_06	7901.720802978411	8000.0	7978.31548980215	7849.722879222547	8090.188502785535	1	98.27919702158943	98.27919702158943	7508.817872151138	64062.68070585851	1.0230464771538168	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_07	8146.4611235513385	8340.0	8287.607754471046	8096.254612235813	8451.285510087479	1	193.53887644866154	193.53887644866154	7508.817872151138	60066.80094257052	1.071962055778752	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_08	8935.605799363724	8900.0	8901.44587760215	8733.893545662508	9092.363560873278	1	-35.605799363724145	35.605799363724145	7508.817872151138	49989.7354581805	1.1814198859836642	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_09	9251.096573117802	9380.0	9389.640606088298	9249.214796409324	9541.142945626407	1	128.9034268821979	128.9034268821979	7508.817872151138	46860.127585623806	1.211005526489276	6287.9545292821285	3.164677497150965	0.009906099643023436
51	ancient_10	9301.823341059298	9020.0	9014.719354830644	8883.057505283052	9139.85278465509	0	-281.8233410592984	281.8233410592984	7508.817872151138	46394.524887740205	1.2152044064940815	6287.9545292821285	3.164677497150965	0.009906099643023436
52	ancient_01	618.1964040018406	540.0	638.4709912968519	409.0535129683479	919.6942300863819	1	-78.19640400184062	78.19640400184062	8289.538292414547	19767.011858841834	0.5282511894633413	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_02	942.4164634942412	420.0	446.5343444743096	247.1964720080787	691.2417592789616	0	-522.4164634942412	522.4164634942412	8289.538292414547	24996.534383073704	0.5367476225021398	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_03	2319.871746495781	1820.0	1800.218298448505	1425.544303772115	2167.1706538649355	0	-499.8717464957808	499.8717464957808	8289.538292414547	28890.33983542545	0.37569579530387626	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_04	2775.924257019975	2620.0	2528.824240718016	2145.612437865611	2846.6435661188525	1	-155.9242570199749	155.9242570199749	8289.538292414547	28977.15847054454	0.34351745732830086	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_05	4131.335819759551	3680.0	3743.354164107748	3556.258181353349	3934.3425459314913	0	-451.33581975955076	451.33581975955076	8289.538292414547	23600.904771627116	0.46824551819322374	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_06	4215.6989618597045	4440.0	4480.17621431899	4277.00176092777	4730.9860882049425	0	224.30103814029553	224.30103814029553	8289.538292414547	23283.887482751426	0.4730985165112467	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_07	6992.178969894581	7280.0	7292.27662026337	7107.231855547642	7534.579686056549	0	287.8210301054187	287.8210301054187	8289.538292414547	17899.82462027379	0.48984299930705616	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_08	7349.211263517047	8020.0	7965.853211949691	7522.484349748754	8411.430753938015	0	670.788736482953	670.788736482953	8289.538292414547	17555.95597398147	0.4854464357199841	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_09	7991.556406268055	8340.0	8352.39695451396	7978.092509575609	8747.23252004733	1	348.44359373194493	348.44359373194493	8289.538292414547	17641.552832626003	0.4708774616743084	8289.538292414547	1.8205251874078563	0.010212364709740898
52	ancient_10	8875.61476852516	8100.0	8154.061863528099	7747.183294837284	8607.30815894629	0	-775.6147685251599	775.6147685251599	8289.538292414547	17977.71704061459	0.450401352344023	8289.538292414547	1.8205251874078563	0.010212364709740898
53	ancient_01	4354.18019578622	4600.0	4643.848515296793	4471.169867065908	4829.214456937354	0	245.81980421378012	245.81980421378012	6911.285797257347	12920.809929741172	0.5769333729044516	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_02	6201.931727260551	6480.0	6474.378860999368	6306.220788199331	6637.882603332664	0	278.06827273944873	278.06827273944873	6911.285797257347	11705.033371974821	0.5066527006667212	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_03	6332.886597531318	6760.0	6844.795085598178	6600.620371383096	7092.704166949863	0	427.11340246868167	427.11340246868167	6911.285797257347	11648.804926657434	0.5024808377180249	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_04	7048.551382964808	6640.0	6645.3371516151565	6404.895886840745	6871.229009562168	0	-408.551382964808	408.551382964808	6911.285797257347	11382.176292257485	0.48124366008421093	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_05	7125.339766733358	6980.0	6962.233833666182	6689.010338981102	7195.760047805559	1	-145.33976673335837	145.33976673335837	6911.285797257347	11357.0706310797	0.4791108080887462	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_06	7450.637741698507	6920.0	6929.3792354588695	6715.307513157701	7139.742818974327	0	-530.6377416985069	530.6377416985069	6911.285797257347	11257.009797768837	0.470362009824024	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_07	7534.83024403954	7900.0	7908.631206494291	7647.693175281886	8185.813881591751	0	365.16975596045995	365.16975596045995	6911.285797257347	11251.315596196817	0.46810565035297486	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_08	8935.91491843253	8940.0	8938.773949128507	8624.886319441914	9231.716009394413	1	4.085081567469388	4.085081567469388	6911.285797257347	11528.428236704716	0.4335316928341867	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_09	9719.618579334348	9800.0	9790.78170466688	9494.375889130384	9988.430609261672	1	80.3814206656516	80.3814206656516	6911.285797257347	11650.702140327123	0.417210172814499	6911.285797257347	2.6474712374454334	0.010054988216810683
53	ancient_10	9761.062336448269	9240.0	9175.924830067812	8808.254334494657	9527.77945572748	0	-521.062336448269	521.062336448269	6911.285797257347	11656.654413593255	0.4163970035700662	6911.285797257347	2.6474712374454334	0.010054988216810683
54	ancient_01	388.7597136344878	820.0	819.2404508082229	701.0505307771188	938.0291620831041	0	431.2402863655122	431.2402863655122	68357.32650505412	101499.45800661799	0.3022717931851539	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_02	620.0559303782638	260.0	304.236706124055	17.00690543666131	615.578142570259	0	-360.05593037826384	360.05593037826384	18774.837780171132	95671.9634928342	0.594246921213821	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_03	1050.4709269646694	1300.0	1206.0236791452605	1034.6221603808078	1352.8766736906116	1	249.5290730353306	249.5290730353306	18774.837780171132	49092.643559294316	0.9218255596566534	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_04	1561.4144446095102	1480.0	1485.3768017789725	1421.6812597751475	1544.0319825652311	0	-81.41444460951016	81.41444460951016	7260.738271034636	31203.078603769536	1.032921523749487	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_05	2175.46249476693	2860.0	2847.4614244755767	2753.0881969343204	2943.383796423875	0	684.5375052330701	684.5375052330701	7260.738271034636	20675.933457319552	1.0938253118535497	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_06	2768.903895387893	2940.0	2940.3082616452766	2870.228318221916	3004.0469546494987	0	171.09610461210696	171.09610461210696	7260.738271034636	16521.840047568312	1.0603937401092642	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_07	2783.903217088649	2800.0	2791.5103087126918	2710.626461382684	2866.98195966539	1	16.096782911351056	16.096782911351056	7260.738271034636	16448.811503134835	1.0592446518833099	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_08	3785.087639851816	3860.0	3865.991822693034	3731.2354282639985	4007.5602687572105	1	74.91236014818378	74.91236014818378	7260.738271034636	13534.726951155493	0.9653972596787089	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_09	5353.817121329133	5400.0	5389.564658833454	5251.773327012759	5526.193278068397	1	46.18287867086656	46.18287867086656	7260.738271034636	11713.359826730693	0.8422044046633501	7260.738271034636	2.9874517392203987	0.01010880155894771
54	ancient_10	7976.312244498609	7900.0	7910.280444040992	7489.132109493327	8464.587239155586	1	-76.31224449860929	76.31224449860929	7260.738271034636	11453.439436104307	0.7702914922841645	7260.738271034636	2.9874517392203987	0.01010880155894771
55	ancient_01	512.4274291005038	460.0	448.5034566830603	382.1325668949469	512.5079956556824	1	-52.42742910050379	52.42742910050379	7035.072807913509	10205.109370511344	0.22250833852763158	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_02	1039.3272369240824	340.0	351.64294498401546	292.7373245318552	415.6717138299757	0	-699.3272369240824	699.3272369240824	7035.072807913509	29327.938016545973	1.157699084921864	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_03	3479.82855548431	4060.0	4108.589983199211	3551.415847749941	4705.921534200819	0	580.1714445156899	580.1714445156899	7035.072807913509	34770.48621444213	0.7647067754757122	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_04	4236.07205039909	5260.0	5278.585636934376	4654.317652246713	5871.371054319382	0	1023.9279496009103	1023.9279496009103	7035.072807913509	39926.0703271834	0.7538839208801053	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_05	5069.943499131754	4600.0	4569.525684812751	3879.875406610924	5207.224089338615	1	-469.9434991317539	469.9434991317539	7035.072807913509	44330.271243895164	0.7283445341465887	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_06	5458.950260726797	6120.0	6169.690320949317	5611.564050659666	6764.004035180959	0	661.0497392732032	661.0497392732032	7035.072807913509	46041.683084550394	0.7151108873489119	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_07	7418.612172414014	7400.0	7327.221029727232	6707.49487773888	7837.575154975641	1	-18.612172414013912	18.612172414013912	7035.072807913509	52455.01998479668	0.6509020062389211	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_08	8729.328468738997	9140.0	9137.83149043665	8581.86722115972	9658.750947714236	1	410.6715312610031	410.6715312610031	7035.072807913509	53999.443928382294	0.6042414288747252	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_09	9072.825761029158	8920.0	8956.855014993913	8406.12450512037	9536.536044665823	1	-152.82576102915846	152.82576102915846	7035.072807913509	54313.43389699894	0.5934129967485837	6148.112736812162	2.8161528162059284	0.009985588768537028
55	ancient_10	9484.391800864714	10000.0	9829.391766522034	9489.472765470757	9993.933158700536	0	515.6081991352858	515.6081991352858	7035.072807913509	54661.81198894377	0.581170744051482	6148.112736812162	2.8161528162059284	0.009985588768537028
56	ancient_01	393.38441311778104	0.0	71.6484506696072	2.6575127534459293	229.74701178002127	0	-393.38441311778104	393.38441311778104	23352.434562622668	34932.123979010634	0.6410983402091724	6700.086087459609	2.748671112654197	0.01
56	ancient_02	914.3224869616606	1420.0	1447.6105225722852	1367.0640550676912	1575.2900704109966	0	505.6775130383394	505.6775130383394	23352.434562622668	38553.534440492615	0.5086339987864261	6700.086087459609	2.748671112654197	0.01
56	ancient_03	1229.4537471412814	1500.0	1492.1355652125108	1069.7253615318984	1616.822017224394	1	270.5462528587186	270.5462528587186	23352.434562622668	41903.43229325375	0.4610195423253048	6700.086087459609	2.748671112654197	0.01
56	ancient_04	2985.6388545397695	2740.0	2739.8237128579244	2609.9503313195064	2859.722506997503	0	-245.63885453976945	245.63885453976945	6942.117895849355	15626.911526778827	0.951334703961884	6700.086087459609	2.748671112654197	0.01
56	ancient_05	3790.7386754427353	3680.0	3686.7200574825406	3329.687141799937	4057.8469004186873	1	-110.73867544273526	110.73867544273526	6942.117895849355	15906.586886189127	0.8728082666993814	6700.086087459609	2.748671112654197	0.01
56	ancient_06	6834.102610001527	6380.0	6321.387680525698	5848.550080256089	6756.86640698643	0	-454.10261000152695	454.10261000152695	6942.117895849355	18320.821279774766	0.6688963939663312	6700.086087459609	2.748671112654197	0.01
56	ancient_07	7743.3492096059645	7380.0	7293.30496751414	6774.19062794027	7670.247268417188	0	-363.34920960596446	363.34920960596446	6942.117895849355	18420.76111895458	0.6328336723057081	6700.086087459609	2.748671112654197	0.01
56	ancient_08	8796.689478160906	9060.0	9066.57239199372	8721.562574837108	9443.681739514137	1	263.3105218390938	263.3105218390938	6942.117895849355	17745.56558388062	0.6023081978059133	6700.086087459609	2.748671112654197	0.01
56	ancient_09	9339.073479787641	9440.0	9366.371899280488	8986.856068694447	9725.08691508658	1	100.92652021235881	100.92652021235881	6942.117895849355	17464.892133961366	0.5880720404938599	6700.086087459609	2.748671112654197	0.01
56	ancient_10	9439.388837254965	9440.0	9377.252636084519	8986.580539658898	9760.520176802458	1	0.6111627450354717	0.6111627450354717	6942.117895849355	17416.965808102592	0.5855394768050034	6700.086087459609	2.748671112654197	0.01
57	ancient_01	205.3448600744412	200.0	181.86410263531468	88.49088414752966	256.46413131015873	1	-5.344860074441186	5.344860074441186	8803.995619562702	10276.662151922577	0.15874948807014064	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_02	1311.6434333685856	1220.0	1229.4842060107837	997.5423536282532	1507.6633646121547	1	-91.64343336858565	91.64343336858565	8803.995619562702	18769.981797164717	0.5211813339357455	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_03	1647.4464642572527	960.0	911.1365646795048	604.4965958798913	1192.6569307415393	0	-687.4464642572527	687.4464642572527	8803.995619562702	22541.977502755628	0.5917173550909031	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_04	2376.277115655598	2940.0	2895.65689708316	2511.390378147032	3265.944493831129	0	563.7228843444018	563.7228843444018	8803.995619562702	28343.422234606525	0.6010778678610506	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_05	5797.815475510351	6060.0	6083.815725384622	5314.711740641962	6878.796923813652	1	262.18452448964945	262.18452448964945	8803.995619562702	42555.449102244886	0.5176275364672097	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_06	6056.985779144883	6180.0	6185.238288313178	5534.320184492596	6851.359085274235	1	123.01422085511695	123.01422085511695	8803.995619562702	43166.61591288836	0.5109033724609606	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_07	6637.076899128802	6660.0	6646.417820579292	5860.01329170466	7336.705582357979	1	22.923100871197676	22.923100871197676	8803.995619562702	44387.06393636349	0.4963113423018268	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_08	8507.601733300382	8520.0	8542.617011364271	8360.45035808852	8735.18443351974	1	12.398266699618034	12.398266699618034	8803.995619562702	38213.06496001188	0.6703464391913242	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_09	8938.304410480907	9280.0	9302.816085262488	9065.476833179086	9544.574938239828	0	341.6955895190931	341.6955895190931	8803.995619562702	35785.29381109281	0.7161142720760363	5733.46527349928	2.3377421382870516	0.009943582510578279
57	ancient_10	9093.520019544889	8780.0	8796.943738094433	8628.189893685802	8984.492982052912	0	-313.5200195448888	313.5200195448888	8803.995619562702	35002.022493866134	0.7295694609343072	5733.46527349928	2.3377421382870516	0.009943582510578279
58	ancient_01	886.9765475479086	1160.0	1171.6026786619273	1121.5234712795245	1239.0077592864986	0	273.0234524520914	273.0234524520914	5975.977743007018	25210.461663436632	1.334307419169006	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_02	1221.9627691120927	1420.0	1410.3931768295977	1334.5254734933308	1478.9272267856293	0	198.0372308879073	198.0372308879073	5975.977743007018	17603.223772137648	1.2782392189147174	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_03	2975.491395179389	2820.0	2808.064888772205	2729.5685466251875	2881.900880769952	0	-155.4913951793892	155.4913951793892	5975.977743007018	9886.114362653636	0.9502621225751144	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_04	5218.975660110533	5580.0	5600.679824371054	4517.218933974886	6688.0532614145095	1	361.0243398894672	361.0243398894672	5975.977743007018	24259.47102424812	1.3513156077776836	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_05	5835.1640253892965	3080.0	3216.0084530213157	3024.5328980858094	3846.5326189405937	0	-2755.1640253892965	2755.1640253892965	5975.977743007018	28174.89887385594	1.3501262084774406	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_06	6726.339296357717	6280.0	6219.5144916088	5049.588061101482	7344.8547690176765	1	-446.3392963577171	446.3392963577171	5975.977743007018	33325.886844849	1.3288797392706966	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_07	7010.39009663466	6020.0	6070.8527944512425	4855.990172015069	7333.395386946943	1	-990.39009663466	990.39009663466	5975.977743007018	34843.96023030188	1.3196048007385026	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_08	9017.148319377027	8940.0	8871.19517958944	8298.581772143443	9423.343687961551	1	-77.14831937702729	77.14831937702729	5975.977743007018	37614.916656837406	1.1876353091099339	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_09	9286.221306966483	9580.0	9566.309291470676	9094.649919687463	9956.80607118627	1	293.7786930335169	293.7786930335169	5975.977743007018	37656.924929931134	1.1703204993418375	5975.977743007018	2.9928246713272166	0.010114024740646644
58	ancient_10	9351.104271036775	10000.0	9905.099492834917	9671.674630357524	9997.104014924455	0	648.8957289632253	648.8957289632253	5975.977743007018	37666.69956233434	1.1662574102287138	5975.977743007018	2.9928246713272166	0.010114024740646644
59	ancient_01	110.8981805095155	260.0	289.10391455317347	200.92411895523784	406.2091515346301	0	149.1018194904845	149.1018194904845	7073.422090923952	35685.506131755545	0.5342726319706718	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_02	595.2899079763297	920.0	1039.2741746261995	564.41481310593	1771.291568005433	1	324.7100920236703	324.7100920236703	7073.422090923952	19163.588327889123	0.6866124874035925	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_03	2328.0188073482345	1260.0	1271.9951220676778	686.7284494407762	1956.076434504066	0	-1068.0188073482345	1068.0188073482345	7073.422090923952	59837.77037206165	0.7527404568036011	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_04	3989.0330173955203	3820.0	3845.399415559352	3709.551342736502	4013.680712285159	1	-169.03301739552035	169.03301739552035	7073.422090923952	44932.200952539504	0.955031836541406	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_05	4144.996948381332	3440.0	3452.8225549414756	3333.5771479020386	3574.1269059335596	0	-704.996948381332	704.996948381332	7073.422090923952	42522.996478249566	0.977468647139742	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_06	5295.561046542484	5080.0	5083.069390212163	4956.221934721117	5198.266420389556	0	-215.5610465424843	215.5610465424843	7073.422090923952	31305.66788061417	1.0419832787028196	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_07	6705.5571933642095	6380.0	6392.310290526047	6230.004890685772	6556.553629109937	0	-325.5571933642095	325.5571933642095	7073.422090923952	24823.990532713316	1.0293484828189061	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_08	6831.447063010985	6880.0	6881.96907122365	6738.496340762463	7023.650858325597	1	48.5529369890146	48.5529369890146	7073.422090923952	24428.597928873816	1.0265302635951736	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_09	7318.041412076589	7200.0	7220.440847420647	7077.007306673498	7370.606007330228	1	-118.04141207658904	118.04141207658904	7073.422090923952	23078.19371028806	1.0144441958289434	6482.462148528935	2.78848222621866	0.010019538882375927
59	ancient_10	7419.2183676252125	7420.0	7583.6278659615755	7305.784362496729	8209.875344453963	1	0.7816323747874776	0.7816323747874776	7073.422090923952	22828.2950185143	1.0117493019971362	6482.462148528935	2.78848222621866	0.010019538882375927
60	ancient_01	994.4651980937736	1040.0	1014.6433160189285	593.1696601914696	1394.8795915321634	1	45.53480190622645	45.53480190622645	8558.222715505335	44046.48763203124	0.7416537441075934	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_02	1346.2476634248865	440.0	572.9924616500493	228.81918715849108	1200.1972552357604	0	-906.2476634248865	906.2476634248865	8558.222715505335	50660.02209471117	0.6825946381337414	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_03	1757.3044599659615	1800.0	1798.4648941143596	1466.932192690759	2181.9438263308243	1	42.69554003403846	42.69554003403846	8558.222715505335	47601.18338795494	0.6079886158550143	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_04	2712.9733286845158	1560.0	1621.959154136209	1185.5624580046901	2078.5696525300564	0	-1152.9733286845158	1152.9733286845158	8558.222715505335	44300.99374877544	0.49892938006067944	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_05	3081.4109067550767	2880.0	2876.3565744038538	2516.3693901428005	3237.1395358966683	1	-201.41090675507667	201.41090675507667	8558.222715505335	43606.655026597706	0.4701106662347917	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_06	3446.869385211918	3440.0	3459.6503473661214	3157.8008359092696	3774.7841075750885	1	-6.869385211918143	6.869385211918143	8558.222715505335	42318.87400138357	0.4538531692260425	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_07	4044.0451030782474	4360.0	4317.552567311663	3944.2374354936132	4634.342773365857	1	315.9548969217526	315.9548969217526	8558.222715505335	40484.83829029662	0.43231463624796423	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_08	5862.462413372647	6060.0	6053.561609098225	5502.619991502891	6552.158005364728	1	197.53758662735345	197.53758662735345	8558.222715505335	37397.55253238952	0.378044527436304	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_09	8192.999566142887	8500.0	8486.865401006324	8258.709933344871	8723.963634331161	0	307.0004338571125	307.0004338571125	8558.222715505335	32329.70333391953	0.4807346160823322	5453.140590033578	2.649246040144485	0.009962995736465289
60	ancient_10	9026.440166786291	8740.0	8767.587289504052	8564.318274889392	9023.624150770876	0	-286.44016678629123	286.44016678629123	8558.222715505335	29052.956113115073	0.567479668273062	5453.140590033578	2.649246040144485	0.009962995736465289
61	ancient_01	468.653744914751	120.0	136.5651019872366	9.050624273809104	362.34923675825735	0	-348.653744914751	348.653744914751	10850.45023307747	43437.66902532935	0.9079988507548697	10684.077706388844	2.1083522644493584	0.010118505013673656
