replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
59	1119.168941405968	100k-300k	21931	183056.15242666667	10.163968811271715	135567.40701416746	0.3946924444849756	800.0	1400.0	825.8260370557816	1418.3354060320587	1458.2010739316254	1974.0899391659334
59	1119.168941405968	300k-inf	330	300000.0	1.0	145124.14114193592	0.05757575757575758	0.0	0.0	1204.456591135098	1351.0382005338836	3831.3966404949288	4383.249904985128
59	1119.168941405968	all	73436	79322.92340564221	6.312830219510866	64066.65803476093	0.23197069557165423	1000.0	1300.0	1000.3181516502707	1288.0579763916396	361.2938496882905	531.0196618450515
60	4308.80207772411	0k-3k	2572	1881.4476985650056	1.973561430793157	4049.963348735956	0.02410575427682737	3600.0	3600.0	3609.708633041101	3589.6627959808684	2290.0696569177194	2307.1947887848864
60	4308.80207772411	3k-10k	8831	6422.686029708813	2.440720190238931	8149.35803321404	0.04688030800588835	4450.0	4250.0	4412.646439957091	4279.47782802924	862.4279220279227	1046.1827857381609
60	4308.80207772411	10k-30k	16533	18837.50887434179	3.7068287667090063	20147.15706474187	0.11474021653662372	4600.0	4850.0	4574.288690370975	4821.7208831366	851.1333932606112	1349.0203304444976
60	4308.80207772411	30k-100k	22849	58690.08212204325	6.646942973434286	55280.96266346427	0.24456212525712284	4600.0	6300.0	4502.8177049775695	6318.769626953896	1124.7714674333633	2488.024483068629
60	4308.80207772411	100k-300k	22146	183763.83133451076	10.051476564616635	135224.57705142908	0.3798428610132755	3300.0	3800.0	3308.089991592847	3824.646610827772	1759.8498153070914	2193.6751348978773
60	4308.80207772411	300k-inf	336	300000.0	1.0	150567.41804444237	0.13690476190476192	9350.0	11500.0	8832.098927362247	12690.628038045008	7258.804103737638	15788.022995657018
60	4308.80207772411	all	73267	80315.03750896313	6.315626407523169	64474.66507454946	0.2240981615188284	4400.0	4500.0	4392.200143628673	4516.427606355957	540.5069618053212	700.0153694265655
61	2554.1921710397196	0k-3k	2474	1837.8109671370598	1.9151172190784156	3645.7454603610313	0.023039611964430072	2450.0	2600.0	2431.0712819473642	2656.5494343368155	1440.2779057474818	1937.7451504454368
61	2554.1921710397196	3k-10k	8969	6470.67590937267	2.4469840561935556	8196.88178450789	0.05719701192998104	2400.0	2000.0	2368.18076102779	2015.0762474925432	780.8317319630291	944.4343666807681
61	2554.1921710397196	10k-30k	16832	18917.56461419662	3.7487523764258555	20158.158193181065	0.1126425855513308	2750.0	3700.0	2710.356000295582	3700.13184416131	588.6105427725497	1445.2403503540813
61	2554.1921710397196	30k-100k	23390	58691.46281599211	6.592176143651133	54585.571468719034	0.2407439076528431	2550.0	4650.0	2464.992513953615	4652.913701453393	898.6765405522715	2414.716166618979
61	2554.1921710397196	100k-300k	21762	181313.67526873594	9.835401157981803	133891.47346285344	0.3771712158808933	2050.0	2750.0	2045.9492488154424	2772.5411016613466	1738.4377608494176	2164.537618898171
61	2554.1921710397196	300k-inf	307	300000.0	1.0	149313.54966217274	0.026058631921824105	0.0	0.0	649.1096428821717	646.3206212226299	2351.7527644037596	2349.0483801785062
61	2554.1921710397196	all	73734	78547.80970263793	6.215856999484634	63175.48956519448	0.2212412184338297	2500.0	2650.0	2503.7183658287577	2625.410418450173	467.77293496772563	638.8730971412497
62	302.3270822973656	0k-3k	2513	1865.2115331713114	1.8885793871866294	3514.2408809142457	0.04178272980501393	100.0	0.0	170.56467628395185	148.32328743179482	412.8818462704526	404.225951697617
62	302.3270822973656	3k-10k	9179	6431.434279701803	2.4363220394378473	8059.085000889381	0.06667392962196318	350.0	0.0	316.9745261078699	183.25960519858506	561.0744658046036	521.6101637120163
62	302.3270822973656	10k-30k	16683	18745.23735153656	3.730144458430738	20355.18482684737	0.13055205898219743	550.0	0.0	543.069179464537	264.52718426758986	954.2615506987636	788.3645426469177
62	302.3270822973656	30k-100k	23325	59045.152943845	6.647374062165059	55930.02196929415	0.2512754555198285	0.0	0.0	151.98562617360778	254.71838203845266	498.4059487652846	810.4614947234745
